prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
34725,55428020,Flurbiprofen 50mg Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd),Flurbiprofen,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
15732,86199020,Diclovol 50mg gastro-resistant tablets (Arun Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24122,56926020,Diclofenac sodium 50mg gastro-resistant tablets (Actavis UK Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30811,63157020,Proflex 300mg Modified-release capsule (Novartis Consumer Health UK Ltd),Ibuprofen,300mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
341,49419020,Feldene 10mg capsules (Pfizer Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24356,83390020,Eccoxolac 300mg capsules (Meda Pharmaceuticals Ltd),Etodolac,300mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11550,68069020,Nurofen Meltlets 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,200mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
60510,21431021,"Nurofen for Children Cold, Pain and Fever Orange Flavour 100mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)",Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42604,98118020,Mobiflex 20mg tablets (Meda Pharmaceuticals Ltd),Tenoxicam,20mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
62251,10602020,Arcoxia 90mg tablets (Sigma Pharmaceuticals Plc),Etoricoxib,90mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1544,70327020,Piroxicam 0.5% gel,Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
46844,99460020,Dicloflex 75mg SR tablets (Actavis UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25750,57373020,Rheuflex 250mg Tablet (Goldshield Pharmaceuticals Ltd),Naproxen,250mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
24020,57154020,Valrox 250mg Tablet (Shire Pharmaceuticals Ltd),Naproxen,250mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
34931,62843020,Ibuprofen 200mg Tablet (Regent Laboratories Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3935,49420020,Feldene 20 capsules (Pfizer Ltd),Piroxicam,20mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25701,74337020,Ketovail 200mg modified-release capsules (Teva UK Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7483,65708020,Butazolidin 100mg Tablet (Novartis Pharmaceuticals UK Ltd),Phenylbutazone,100mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10917,74803020,Flamrase SR 100mg tablets (Teva UK Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
35265,93625020,Nurofen for children 3 months to 9 years 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32234,54079020,Mefenamic acid 500mg tablets (IVAX Pharmaceuticals UK Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34190,59891020,Indometacin 75mg modified-release capsules (A A H Pharmaceuticals Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
35711,92493020,Dicloflex 25mg gastro-resistant tablets (Teva UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29772,82614020,Ketotard XL 200mg capsules (Galen Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
15201,74267020,Volraman 50mg gastro-resistant tablets (LPC Medical (UK) Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
36597,82132020,Hedex Ibuprofen 200mg tablets (Omega Pharma Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18812,76985020,Nurofen meltlets lemon 200mg Orodispersible tablet (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,200mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
27723,65701020,Phenylbutazone 200mg tablets,Phenylbutazone,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
63036,15908021,Ibuprofen 400mg capsules (AM Distributions (Yorkshire) Ltd),Ibuprofen,400mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
28764,84951020,Closteril 100mg Modified-release tablet (Pharmalife Healthcare Services Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
9222,79017020,Dicloflex 75mg SR tablets (Dexcel-Pharma Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
12000,63885020,Ketoprofen 100mg suppositories,Ketoprofen,100mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
31962,84318020,Ketpron XL 200mg capsules (Mercury Pharma Group Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3974,69415020,Tenoxicam 20mg tablets,Tenoxicam,20mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
50785,40590020,Diclofenac sodium 50mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21610,80211020,Rhumalgan CR 100 tablets (Sandoz Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
27677,56735020,Diclofenac 75mg/3ml Injection (Antigen Pharmaceuticals),Diclofenac sodium,25mg/1ml,Solution for injection,Intravenous/Intramuscular,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
38332,94471020,Ibucalm 200mg tablets (Aspar Pharmaceuticals Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10336,70001020,Ketoprofen 100mg/2ml solution for injection ampoules,Ketoprofen,50mg/1ml,Solution for injection,Intramuscular,10010100,Non-steroidal Anti-inflammatory Drugs
5648,80145020,Ibuprofen 200mg orodispersible tablets sugar free,Ibuprofen,200mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1468,71645020,Ibuprofen 200mg Soluble tablet,Ibuprofen,200mg,Soluble Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24128,51193020,Diclofenac sodium 25mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18196,81617020,Orbifen for children 100mg/5ml Oral suspension (Orbis Consumer Products Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
38944,95551020,Froben SR 200mg capsules (Abbott Laboratories Ltd),Flurbiprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29181,91117020,Dicloflex 75mg SR tablets (Almus Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
62840,8517020,Celebrex 100mg capsules (DE Pharmaceuticals),Celecoxib,100mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
849,74754020,Ibumed 400mg Tablet (Medipharma Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
5482,66833020,Sulindac 200mg tablets,Sulindac,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10295,67975020,Relifex 500mg/5ml oral suspension (Meda Pharmaceuticals Ltd),Nabumetone,100mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
20105,81306020,Dicloflex 25mg Gastro-resistant tablet (Ratiopharm UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
4713,83756020,Voltarol 75mg/3ml solution for injection ampoules (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,25mg/1ml,Solution for injection,Intravenous/Intramuscular,10010100,Non-steroidal Anti-inflammatory Drugs
24531,69422020,Mobiflex 20mg Effervescent tablet (Roche Products Ltd),Tenoxicam,20mg,Effervescent Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
39109,95883020,Feldene Melt 20mg tablets (Pfizer Ltd),Piroxicam,20mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32100,49834020,Ibuprofen 600mg tablets (A A H Pharmaceuticals Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7432,74128020,Oruvail IM 100mg/2ml solution for injection ampoules (Sanofi),Ketoprofen,50mg/1ml,Solution for injection,Intramuscular,10010100,Non-steroidal Anti-inflammatory Drugs
34271,60405020,Diclofenac sodium 100mg modified-release tablets (A A H Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
57545,8537020,Voltarol 1.16% Emulgel (Dowelhurst Ltd),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
2858,70323020,Feldene 0.5% gel (Pfizer Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
52420,8519020,Celebrex 100mg capsules (Mawdsley-Brooks & Company Ltd),Celecoxib,100mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24320,58460020,Indolar 50mg Capsule (Lagap),Indometacin,50mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
59289,15710021,Diclofenac sodium 100mg modified-release tablets (AM Distributions (Yorkshire) Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1139,53288020,Voltarol 25mg Tablet (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
55099,86649020,Acoflam 100mg Retard tablets (Mercury Pharma Group Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
64103,78544020,Mefenamic acid 500mg tablets (Almus Pharmaceuticals Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48738,8174020,Nurofen for Children 100mg/5ml oral suspension orange (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11970,81650020,Meloxicam 7.5mg suppositories,Meloxicam,7.5mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
1446,53289020,Voltarol 50mg Tablet (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
6464,84678020,Arcoxia 60mg tablets (Grunenthal Ltd),Etoricoxib,60mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
54075,8091020,Voltarol 50mg dispersible tablets (Stephar (U.K.) Ltd),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
50628,8149020,Ibuprofen 400mg caplets (The Boots Company Plc),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34889,49829020,Ibuprofen 400mg Tablet (Celltech Pharma Europe Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
16225,84262020,Dexomon retard 100mg Modified-release tablet (Hillcross Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
3266,62061020,Flurbiprofen 50mg tablets,Flurbiprofen,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
120,49932020,Indocid 25mg capsules (Merck Sharp & Dohme Ltd),Indometacin,25mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
23323,56631020,Prosaid 500mg Tablet (BHR Pharmaceuticals Ltd),Naproxen,500mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
53164,68114020,Diclofenac sodium 25mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40394,83096020,Advil 400mg Tablet (Wyeth Consumer Healthcare),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
35292,93690020,Nurofen 200mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26095,90473020,Ibuprofen lysine 400mg tablets,Ibuprofen lysine,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
417,72775020,Diclofenac 50mg dispersible tablets sugar free,Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42003,59423020,Indometacin sr 75mg Capsule (Lagap),Indometacin,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
32536,49461020,Diclofenac 25mg Tablet (Berk Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
32136,58455020,Ibular 200mg Tablet (Lagap),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11980,50221020,Cuprofen 400mg Tablet (SSL International Plc),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1075,73893020,Diclofenac sodium 50mg gastro-resistant tablets,Diclofenac Sodium,50mg,Ec Tablets,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
4880,74350020,Diclofenac sodium 75mg gastro-resistant / Misoprostol 200microgram tablets,Diclofenac sodium/Misoprostol,75mg + 200microgram,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25329,79838020,Lofensaid 25mg gastro-resistant tablets (Opus Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
35893,91115020,Dicloflex Retard 100mg tablets (Almus Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34425,53852020,Ibuprofen 400mg Tablet (Family Health),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4368,58036020,Lodine 200mg Capsule (Shire Pharmaceuticals Ltd),Etodolac,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
37763,94477020,Diclofenac 75mg/2ml solution for injection vials,Diclofenac sodium,37.5mg/1ml,Solution for injection,Intramuscular/Intravenous,10010100,Non-steroidal Anti-inflammatory Drugs
20230,66560020,Salsalate 500mg capsules,Salsalate,500mg,Capsules,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
647,63502020,Ibuprofen 100mg/5ml oral suspension,Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34218,59232020,Diclofenac 25mg Gastro-resistant tablet (Pharmacia Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
129,57759020,Naprosyn 500mg suppositories (Roche Products Ltd),Naproxen,500mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
589,72769020,Voltarol 50mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61235,8345020,Meloxicam 7.5mg tablets (Sigma Pharmaceuticals Plc),Meloxicam,7.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1692,74349020,Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets,Diclofenac sodium/Misoprostol,50mg + 200microgram,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1688,49933020,Indocid 50mg capsules (Merck Sharp & Dohme Ltd),Indometacin,50mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18234,63553020,Rheumacin LA 75mg capsules (Hillcross Pharmaceuticals Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
60705,73358020,Meloxicam 15mg tablets (Niche Generics Ltd),Meloxicam,15mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
64521,10604020,Arcoxia 90mg tablets (Mawdsley-Brooks & Company Ltd),Etoricoxib,90mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
37094,93812020,Cuprofen 200mg tablets (SSL International Plc),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26234,75358020,Flamatrol 10mg Capsule (Berk Pharmaceuticals Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33113,58999020,Artracin 50mg Capsule (DDSA Pharmaceuticals Ltd),Indometacin,50mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
62636,60043020,Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41521,53370020,Indometacin 25mg Capsule (Approved Prescription Services Ltd),Indometacin,25mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
62892,77148020,Ibuprofen 200mg tablets (Wockhardt UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
58842,16444021,Misofen 75mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd),Diclofenac sodium/Misoprostol,75mg + 200microgram,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4631,83710020,Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
39722,95573020,Voltarol Pain-eze 12.5mg tablets (Novartis Consumer Health UK Ltd),Diclofenac potassium,12.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
56039,14564021,Ibuprofen 600mg tablets (Waymade Healthcare Plc),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
37750,60589020,Piroxicam 20mg capsules (Mylan Ltd),Piroxicam,20mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
53803,9767020,Ibuprofen 200mg capsules (Kent Pharmaceuticals Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4625,83774020,Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21816,57370020,Pranoxen continus 500mg Tablet (Napp Pharmaceuticals Ltd),Naproxen sodium,500mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
21831,56666020,Dysman 250mg Capsule (Ashbourne Pharmaceuticals Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26205,74759020,Fenbuzip 300mg Capsule (Ashbourne Pharmaceuticals Ltd),Fenbufen,300mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30790,84507020,Dicloflex sr 75mg Tablet (Genus Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
17124,85935020,Dicloflex sr 100mg Tablet (IVAX Pharmaceuticals UK Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
1757,69012020,Choline Mg trisalicylate 500mg tablets,Magnesium Trisilicate,500mg,Tablets,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
9439,68435020,Flurbiprofen 200mg modified-release capsules,Flurbiprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24682,69417020,Tenoxicam 20mg effervescent tablets,Tenoxicam,20mg,Effervescent Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30389,80085020,Contraflam 250mg Capsule (Berk Pharmaceuticals Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
14085,86203020,Diclovol Retard 100mg tablets (Arun Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2863,67057020,Tiaprofenic acid 300mg tablets,Tiaprofenic acid,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4309,86342020,Ibuprofen lysine 200mg tablets,Ibuprofen lysine,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
59595,8087020,Diclofenac 50mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24305,80560020,Ibufac 400mg Tablet (DDSA Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21387,60371020,Diclofenac sodium 50mg gastro-resistant tablets (Mylan Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
827,73809020,Voltarol 1.16% Emulgel (Novartis Consumer Health UK Ltd),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
33308,65712020,Butazone 100mg Tablet (DDSA Pharmaceuticals Ltd),Phenylbutazone,100mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34793,60065020,Mefenamic acid 250mg capsules (Zentiva),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34922,49075020,Naproxen 500mg Tablet (Berk Pharmaceuticals Ltd),Naproxen,500mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
447,52256020,Diclofenac sodium 75mg modified-release capsules,Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1571,69511020,Ketoprofen 100mg modified-release capsules,Ketoprofen,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41524,55455020,Mefenamic acid 500mg tablets (Teva UK Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
56584,10596020,Arcoxia 60mg tablets (Lexon (UK) Ltd),Etoricoxib,60mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
47994,75578020,Naproxen 250mg Gastro-resistant tablet (Almus Pharmaceuticals Ltd),Naproxen,250mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
6498,77845020,Arcoxia 90mg tablets (Grunenthal Ltd),Etoricoxib,90mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
60368,19739020,Diclofenac 10mg/5ml oral solution,Diclofenac sodium,2mg/1ml,Oral solution,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
58415,16784021,Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets (A A H Pharmaceuticals Ltd),Diclofenac sodium/Misoprostol,50mg + 200microgram,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
53397,38583020,Brufen 100mg/5ml syrup (Mawdsley-Brooks & Company Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7426,50135020,Lederfen 300mg Capsule (Wyeth Pharmaceuticals),Fenbufen,300mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32108,59804020,Diclofenac sodium 25mg gastro-resistant tablets (Teva UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17525,78919020,Fenactol Retard 100mg tablets (Discovery Pharmaceuticals),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33180,53674020,Ketoprofen cr 200mg Capsule (Bristol-Myers Squibb Pharmaceuticals Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
56275,72217020,Meloxicam 7.5mg tablets (Teva UK Ltd),Meloxicam,7.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
38881,95549020,Diclomax SR 75mg capsules (Galen Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24308,59011020,Slo-Indo 75mg capsules (Mylan Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
20621,84866020,Dicloflex 75mg SR tablets (Kent Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
50314,8169020,Brufen 600mg effervescent granules sachets (DE Pharmaceuticals),Ibuprofen,600mg,Effervescent granules,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
20978,77321020,Anadin Ultra liquid capsules (Wyeth Consumer Healthcare),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17126,55714020,Fenactol SR 75mg tablets (Discovery Pharmaceuticals),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
